,Education,Marital_Status,Income,Recency,Response,Age,Customer_Since,Total_Spent,RatioWines,RatioFruits,RatioMeatProducts,RatioFishProducts,RatioSweetProducts,RatioGoldProds,Total_Accepted_Campaign,Total_Purchase,Total_Web_Engagement,Cluster
74,-0.9386889532237996,0.7401610719792165,-1.1308345588593682,0.3094486621767014,-0.4181210050035454,1.4500689199663832,-1.449639173416278,-0.9002097452226532,-1.0724486984644377,1.8622615646610463,-0.3927887817912214,-0.1333649067921178,3.10648467212302,0.1716197801559288,-0.4372119786684585,-1.561002206340864,-1.5652870426828696,1
75,-0.9386889532237996,-1.3510572736903943,-0.5496002288962661,0.6553570858607612,-0.4181210050035454,-0.6975403414171282,1.0052309796731644,-0.987910624972445,-1.342331338254868,0.4866262087150719,1.7565751197948736,1.0458782117683318,0.4551195346655797,-0.4028348181043654,-0.4372119786684585,-1.420652742809167,-0.6969642331275261,1
76,1.0653156155355146,0.7401610719792165,1.1581476072929553,-0.5207315546650422,2.39165214862028,-0.2680184891404259,1.568319908148409,2.177753822919078,-0.3440154623634152,0.1612775292929288,1.985693431744216,-0.2638719715005274,-0.7064309065062511,-1.0319993781037355,-0.4372119786684585,0.403890283102891,0.7502404494647129,0
77,-0.9386889532237996,-1.3510572736903943,1.186150671368733,-0.3131865004546062,2.39165214862028,-0.6116359709617878,1.3411085861320822,2.715764989076454,0.0318221207957723,-0.0389673813340011,0.8616984228252945,-0.1272257959440214,-0.0513884273113509,-0.905385072127914,1.04320811654381,0.6845892101662846,-0.1180823600906304,0
78,1.0653156155355146,0.7401610719792165,-1.2286989256468437,-1.2817300867699737,-0.4181210050035454,-0.6116359709617878,-0.2740675508100661,-0.9794778480734264,-1.7733938879201383,-0.8890091472309022,0.2464011366543166,-0.9195269858324178,2.00174919818242,3.5465405449351577,-0.4372119786684585,-1.9820505969359543,-1.8547279792013167,1
79,-0.9386889532237996,0.7401610719792165,0.2212158205763719,-1.3855026138751916,2.39165214862028,0.3333121040469572,0.936079707755152,0.1572604779142592,1.6397353300942326,-0.8890091472309022,-1.2763593214095788,-0.9195269858324178,-0.8705630340631402,-0.4329272735768158,1.04320811654381,1.105637600761375,2.4868860685754,0
80,-0.9386889532237996,-1.3510572736903943,-1.0611683994513348,1.3125830908604748,-0.4181210050035454,-1.384775305059852,1.558441155017264,-0.7315542072422844,-0.3159594808700497,-0.4554755805085346,1.350456450332973,-0.3775516131606958,-0.3483244463821293,-0.1591268067212103,-0.4372119786684585,-0.0171581074921993,0.4607995129462651,1
81,-0.9386889532237996,0.7401610719792165,-1.2297722138169953,-1.5238659833488155,-0.4181210050035454,-0.0103053777744045,0.0865069384767131,-0.982850958833034,-0.9206397135823208,0.2286945794752017,0.5317537788175031,0.6773647372181912,-0.8705630340631402,1.212818739502712,-0.4372119786684585,-1.2803032792774705,-0.4075232966090782,1
82,1.0653156155355146,0.7401610719792165,-1.3636893059563873,1.3125830908604748,-0.4181210050035454,-0.3539228595957664,0.0371131728209899,-0.8765979699054015,-0.6291920843782562,0.2428427279145195,-0.0599014463259141,0.2124468937983937,-0.8705630340631402,1.596848910016912,-0.4372119786684585,-0.5785559616189865,0.1713585764278173,1
83,1.0653156155355146,0.7401610719792165,-0.6289259818356655,0.2402669774398894,-0.4181210050035454,0.5051208449576381,0.2989001307963229,-0.4735112341323201,-0.4724266030813113,0.0670141661780923,-0.8993166416914593,0.4463678213052102,0.3217175151708657,1.4916911565040736,-0.4372119786684585,-0.9996043522140768,-1.2758461061644215,1
85,-0.9386889532237996,0.7401610719792165,-1.0767798637444514,1.5893098298077226,-0.4181210050035454,0.7628339563236595,-0.1555225132363304,-0.9153887436408864,-0.6856972369790444,1.6657422280973353,0.0181190229237671,1.3617469042398809,0.3604279226135282,-0.620819821908495,-0.4372119786684585,-0.7189054251506833,-0.4075232966090782,1
86,1.0653156155355146,0.7401610719792165,-0.7500124017591521,-0.0364597615073584,-0.4181210050035454,-0.096209748229745,-0.0270987225314501,-0.7551659825595359,1.7586380659596783,-0.8890091472309022,-1.1656220039041807,-0.9195269858324178,-0.8705630340631402,-0.8118008400446413,1.04320811654381,0.1231913560394974,0.1713585764278173,0
87,-0.9386889532237996,-1.3510572736903943,-0.054814382456298,-1.5930476680856276,2.39165214862028,1.0205470676896808,-1.587941717252303,-0.3824372436229209,1.4254167015313997,-0.6005694758228755,-1.219022754712758,-0.9195269858324178,-0.7315801841157744,-0.2677144488899145,2.523628211756079,0.5442397466345879,1.0396813859831608,0
88,-0.9386889532237996,0.7401610719792165,1.3699756634201827,0.7245387705975732,-0.4181210050035454,-0.3539228595957664,-1.5089116922031458,1.293998803901945,-0.8933501530983873,-0.1035072602339331,1.3807927823373098,0.1092173159864226,0.8074056052721137,-0.1300109377080507,1.04320811654381,-0.0171581074921993,-0.6969642331275261,0
89,-0.9386889532237996,0.7401610719792165,0.1300838977653031,1.035856351913227,-0.4181210050035454,0.1615033631362763,-0.9606408934246184,-0.6826441012279774,1.0347921707239864,-0.0593733913253404,-0.3843164559208094,-0.6561221655354101,-0.8705630340631402,-0.7840772383415454,-0.4372119786684585,-1.1399538157457736,-1.5652870426828696,0
93,1.0653156155355146,-1.3510572736903943,-0.4448082748287201,0.6899479282291672,-0.4181210050035454,-0.2680184891404259,-1.26194286392453,-0.9558660727561747,0.0387087325477245,0.2286945794752017,0.5317537788175031,-0.9195269858324178,-0.3320044905170977,0.0459578367864894,-0.4372119786684585,-1.1399538157457736,-0.4075232966090782,1
94,1.0653156155355146,0.7401610719792165,-1.360420655620016,1.2088105637552569,-0.4181210050035454,-0.096209748229745,-1.5681842109900137,-0.9373139635783344,0.7367064392004817,-0.0572296296821737,0.6392587277254945,-0.9195269858324178,-0.8705630340631402,-1.1209030659297334,-0.4372119786684585,-0.7189054251506833,-0.4075232966090782,0
